Track ID,Track name,Artist,Popularity,Release year,Genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,97,2023,"genre:""Hip-Hop""",0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,138411,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),Drake,93,2023,"genre:""Hip-Hop""",0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),Drake,91,2023,"genre:""Hip-Hop""",0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,247444,4
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,91,2014,"genre:""Hip-Hop""",0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,93,2023,"genre:""Hip-Hop""",0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,125040,4
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,91,2023,"genre:""Hip-Hop""",0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,211582,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),JID,92,2022,"genre:""Hip-Hop""",0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",92,2017,"genre:""Hip-Hop""",0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,91,2016,"genre:""Hip-Hop""",0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,3
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,89,2023,"genre:""Hip-Hop""",0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,319192,4
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake,89,2022,"genre:""Hip-Hop""",0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365,4
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,Kendrick Lamar,84,2012,"genre:""Hip-Hop""",0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,90,2008,"genre:""Hip-Hop""",0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,21 Savage,87,2020,"genre:""Hip-Hop""",0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,J. Cole,86,2014,"genre:""Hip-Hop""",0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,239267,4
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,89,2016,"genre:""Hip-Hop""",0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Kanye West,90,2007,"genre:""Hip-Hop""",0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott,89,2023,"genre:""Hip-Hop""",0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,191701,4
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),Travis Scott,88,2023,"genre:""Hip-Hop""",0.557,0.774,7,-5.275,0,0.351,0.012,0.0,0.396,0.397,111.975,246134,4
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),Travis Scott,87,2023,"genre:""Hip-Hop""",0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,353755,4
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Drake,87,2022,"genre:""Hip-Hop""",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360,3
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Offset,87,2017,"genre:""Hip-Hop""",0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,86,2022,"genre:""Hip-Hop""",0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4
3DK6m7It6Pw857FcQftMds,Runaway,Kanye West,88,2010,"genre:""Hip-Hop""",0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,547733,4
7rbECVPkY5UODxoOUVKZnA,I Wonder,Kanye West,89,2007,"genre:""Hip-Hop""",0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,4
0YsGMHid6sFq5PcToe3JZE,Les,Childish Gambino,86,2011,"genre:""Hip-Hop""",0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
3azJifCSqg9fRij2yKIbWz,The Color Violet,Tory Lanez,90,2021,"genre:""Hip-Hop""",0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4
4lH6nENd1y81jp7Yt9lTBX,Solo,Future,84,2017,"genre:""Hip-Hop""",0.784,0.486,5,-6.497,0,0.0475,0.0538,0.497,0.101,0.0894,110.964,265996,4
2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole,85,2011,"genre:""Hip-Hop""",0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4
3eP13S8D5m2cweMEg3ZDed,Virginia Beach,Drake,84,2023,"genre:""Hip-Hop""",0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,251095,4
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,86,2017,"genre:""Hip-Hop""",0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,4
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future,86,2016,"genre:""Hip-Hop""",0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,4
5Se32hEA9raeboZerywxka,You Broke My Heart,Drake,84,2023,"genre:""Hip-Hop""",0.465,0.7,10,-5.163,0,0.0893,0.203,0.0,0.299,0.276,120.854,230709,4
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,86,2017,"genre:""Hip-Hop""",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,90,2000,"genre:""Hip-Hop""",0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,84,2019,"genre:""Hip-Hop""",0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,89,2020,"genre:""Hip-Hop""",0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,86,2015,"genre:""Hip-Hop""",0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,4
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,91,2002,"genre:""Hip-Hop""",0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4
2XHzzp1j4IfTNp1FTn7YFg,Love Me,Lil Wayne,86,2013,"genre:""Hip-Hop""",0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053,4
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,Drake,83,2022,"genre:""Hip-Hop""",0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589,4
3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,87,2013,"genre:""Hip-Hop""",0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,229147,4
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,84,2019,"genre:""Hip-Hop""",0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,85,2017,"genre:""Hip-Hop""",0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,275253,4
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,85,2011,"genre:""Hip-Hop""",0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,83,2023,"genre:""Hip-Hop""",0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113,4
50a8bKqlwDEqeiEknrzkTO,ball w/o you,21 Savage,84,2018,"genre:""Hip-Hop""",0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047,4
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,89,2016,"genre:""Hip-Hop""",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,85,2017,"genre:""Hip-Hop""",0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053,4
741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,87,2023,"genre:""Hip-Hop""",0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,109750,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,99,1994,"genre:""Pop""",0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,241107,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,99,2019,"genre:""Pop""",0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,93,2023,"genre:""Pop""",0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,227196,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,100,2023,"genre:""Pop""",0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,131872,1
7dJYggqjKo71KI9sLzqCs8,Agora Hills,Doja Cat,93,2023,"genre:""Pop""",0.75,0.674,8,-6.128,0,0.097,0.228,8.91e-05,0.122,0.392,123.026,265360,4
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,94,2023,"genre:""Pop""",0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,229478,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,95,2014,"genre:""Pop""",0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,4
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,85,2013,"genre:""Pop""",0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,229640,4
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,87,2002,"genre:""Pop""",0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,182067,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,91,2022,"genre:""Pop""",0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,93,2022,"genre:""Pop""",0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,95,2023,"genre:""Pop""",0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,219724,4
2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,Doja Cat,95,2023,"genre:""Pop""",0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,231750,4
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,93,2023,"genre:""Pop""",0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,277832,4
5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,91,2023,"genre:""Pop""",0.793,0.512,0,-9.319,1,0.0338,0.186,3.81e-05,0.0889,0.0662,109.994,146437,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,92,2011,"genre:""Pop""",0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,182947,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,98,2023,"genre:""Pop""",0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,206020,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,97,2023,"genre:""Pop""",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,172965,4
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,91,2022,"genre:""Pop""",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,94,1984,"genre:""Pop""",0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,94,2023,"genre:""Pop""",0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,222370,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,92,2022,"genre:""Pop""",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,90,2020,"genre:""Pop""",0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419,164571,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,93,2013,"genre:""Pop""",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,Olivia Rodrigo,90,2023,"genre:""Pop""",0.627,0.879,9,-3.446,1,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,184784,4
5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,Michael Bublé,92,2012,"genre:""Pop""",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,206640,3
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,92,2022,"genre:""Pop""",0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,92,2023,"genre:""Pop""",0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,176579,4
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,91,2017,"genre:""Pop""",0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4
4OMJGnvZfDvsePyCwRGO7X,Houdini,Dua Lipa,93,2023,"genre:""Pop""",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,185918,4
71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,90,2023,"genre:""Pop""",0.629,0.413,7,-13.178,1,0.055,0.345,7.62e-05,0.0603,0.306,77.983,180381,4
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,91,2017,"genre:""Pop""",0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),Zach Bryan,85,2023,"genre:""Pop""",0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,227467,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,83,2011,"genre:""Pop""",0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,119787,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,94,2022,"genre:""Pop""",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,92,2019,"genre:""Pop""",0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4
0HD8mbiPjp3o94X3EaZp0o,exes,Tate McRae,90,2023,"genre:""Pop""",0.838,0.569,5,-6.324,0,0.0621,0.152,0.000136,0.102,0.551,136.965,159400,4
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,The Ronettes,90,1963,"genre:""Pop""",0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,181267,4
3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),Mariah Carey,88,1994,"genre:""Pop""",0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,153240,4
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,85,2019,"genre:""Pop""",0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,171693,4
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,83,2015,"genre:""Pop""",0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,320467,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,94,2023,"genre:""Pop""",0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,212241,4
56xHMIfQPoe0prrSi3BGhf,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,89,2023,"genre:""Pop""",0.521,0.366,11,-7.698,0,0.034,0.838,4.11e-06,0.12,0.225,141.965,205484,4
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,90,2022,"genre:""Pop""",0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,88,2023,"genre:""Country""",0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,265493,4
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,86,2023,"genre:""Country""",0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,177388,4
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,86,2021,"genre:""Country""",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,178520,3
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,86,2023,"genre:""Country""",0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,163855,4
5W4kiM2cUYBJXKRudNyxjW,You Proof,Morgan Wallen,84,2023,"genre:""Country""",0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,157478,4
42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),Zach Bryan,84,2023,"genre:""Country""",0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,290892,4
0OWhKvvsHptt6vnnNUSM9a,Oklahoma Smokeshow,Zach Bryan,83,2022,"genre:""Country""",0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,211739,4
0bILU0UiNDmA5Ff6whhb2R,Religiously,Bailey Zimmerman,83,2023,"genre:""Country""",0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,178723,4
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,83,2022,"genre:""Country""",0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,163032,4
3EvZ03hGAFwGZ2Ebcu86YH,Tourniquet,Zach Bryan,83,2023,"genre:""Country""",0.593,0.397,6,-8.309,1,0.0329,0.684,7.44e-06,0.0982,0.32,76.703,189053,4
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,84,2020,"genre:""Country""",0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,84,2015,"genre:""Country""",0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4
1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,Bailey Zimmerman,83,2023,"genre:""Country""",0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,207541,3
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,83,2018,"genre:""Country""",0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
25leEEaz1gIpp7o21Fqyjo,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,85,1947,"genre:""Country""",0.834,0.371,1,-11.99,1,0.0358,0.799,0.0,0.275,0.976,96.628,150267,4
2QfX9Pdz3q66fN3kCXl0Js,Revival,Zach Bryan,82,2020,"genre:""Country""",0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,4
59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,84,2023,"genre:""Country""",0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,163855,4
6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,Wyatt Flores,81,2022,"genre:""Country""",0.683,0.554,6,-7.487,0,0.05,0.379,0.00011,0.0845,0.452,85.455,181499,4
69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,83,2021,"genre:""Country""",0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,167480,4
5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn",Zach Bryan,82,2022,"genre:""Country""",0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,268856,4
43SoxERu5UlXAgt4Es1VQU,Porch Light,Josh Meloy,81,2022,"genre:""Country""",0.647,0.477,6,-8.264,1,0.0356,0.0585,0.0,0.159,0.477,142.034,184949,4
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),Morgan Wallen,82,2023,"genre:""Country""",0.624,0.766,8,-3.805,1,0.0359,0.199,8.62e-06,0.156,0.37,172.08,181621,4
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,82,2018,"genre:""Country""",0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,205453,4
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),Jessie Murph,83,2023,"genre:""Country""",0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,142520,4
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,83,2018,"genre:""Country""",0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
0HEytGQM3bG1vKxER7IgVK,Spotless (feat. The Lumineers),Zach Bryan,82,2023,"genre:""Country""",0.604,0.444,0,-7.695,1,0.0698,0.409,0.0,0.0837,0.169,72.129,169467,4
72kGuWpRiuA149Bn5lDkIO,We Ride,Bryan Martin,83,2023,"genre:""Country""",0.62,0.706,3,-4.176,1,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,188483,4
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,Luke Combs,83,2017,"genre:""Country""",0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4
0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,82,2019,"genre:""Country""",0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280,4
103u49mLoJUge83B1CnLxI,TRUCK BED,HARDY,80,2023,"genre:""Country""",0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,167535,4
698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,81,2018,"genre:""Country""",0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,183160,4
2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,Tyler Childers,81,2017,"genre:""Country""",0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
1fvC3CmNAbsx0V9ULMU8NB,Sarah's Place (feat. Noah Kahan),Zach Bryan,81,2023,"genre:""Country""",0.576,0.683,7,-5.103,1,0.118,0.41,0.0,0.0819,0.433,151.566,214056,4
73zawW1ttszLRgT9By826D,Man Made A Bar (feat. Eric Church),Morgan Wallen,80,2023,"genre:""Country""",0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,191231,4
48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,Luke Combs,82,2022,"genre:""Country""",0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,224427,4
3Qu3Zh4WTKhP9GEXo0aDnb,Thought You Should Know,Morgan Wallen,80,2023,"genre:""Country""",0.53,0.678,6,-6.16,1,0.0278,0.506,6.23e-06,0.138,0.508,140.05,215572,4
0rCFRyEy4WXjRXNpO80Dzs,Fall In Love,Bailey Zimmerman,80,2023,"genre:""Country""",0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,232059,4
1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,Morgan Wallen,80,2015,"genre:""Country""",0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004,212850,4
2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,Morgan Wallen,80,2023,"genre:""Country""",0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,158004,4
